"address_code","state","city","section","street","area_code","postal_code","number_of_household","number_of_people","remarks","polygon"
"041020044001","宮城県","仙台市宮城野区","出花一丁目","","","","","","",""
"041020044002","宮城県","仙台市宮城野区","出花二丁目","","","","","","",""
"041020044003","宮城県","仙台市宮城野区","出花三丁目","","","","","","",""
"041020045001","宮城県","仙台市宮城野区","小鶴一丁目","","","","","","",""
"041020045002","宮城県","仙台市宮城野区","小鶴二丁目","","","","","","",""
"041020045003","宮城県","仙台市宮城野区","小鶴三丁目","","","","","","",""
"041020046001","宮城県","仙台市宮城野区","小田原一丁目","","","","","","",""
"041020046002","宮城県","仙台市宮城野区","小田原二丁目","","","","","","",""
"041020046003","宮城県","仙台市宮城野区","小田原三丁目","","","","","","",""
"041020047000","宮城県","仙台市宮城野区","小田原弓ノ町","","","","","","",""
"041020048000","宮城県","仙台市宮城野区","小田原牛小屋丁","","","","","","",""
"041020049000","宮城県","仙台市宮城野区","小田原金剛院丁","","","","","","",""
"041020050000","宮城県","仙台市宮城野区","小田原山本丁","","","","","","",""
"041020051000","宮城県","仙台市宮城野区","小田原清水沼通","","","","","","",""
"041020052000","宮城県","仙台市宮城野区","小田原大行院丁","","","","","","",""
"041020053000","宮城県","仙台市宮城野区","松岡町","","","","","","",""
"041020054001","宮城県","仙台市宮城野区","新田一丁目","","","","","","",""
"041020054002","宮城県","仙台市宮城野区","新田二丁目","","","","","","",""
"041020054003","宮城県","仙台市宮城野区","新田三丁目","","","","","","",""
"041020054004","宮城県","仙台市宮城野区","新田四丁目","","","","","","",""
"041020054005","宮城県","仙台市宮城野区","新田五丁目","","","","","","",""
"041020055001","宮城県","仙台市宮城野区","清水沼一丁目","","","","","","",""
"041020055002","宮城県","仙台市宮城野区","清水沼二丁目","","","","","","",""
"041020055003","宮城県","仙台市宮城野区","清水沼三丁目","","","","","","",""
"041020056000","宮城県","仙台市宮城野区","西宮城野","","","","","","",""
"041020057000","宮城県","仙台市宮城野区","仙石","","","","","","",""
"041020058001","宮城県","仙台市宮城野区","扇町一丁目","","","","","","",""
"041020058002","宮城県","仙台市宮城野区","扇町二丁目","","","","","","",""
"041020058003","宮城県","仙台市宮城野区","扇町三丁目","","","","","","",""
"041020058004","宮城県","仙台市宮城野区","扇町四丁目","","","","","","",""
"041020058005","宮城県","仙台市宮城野区","扇町五丁目","","","","","","",""
"041020058006","宮城県","仙台市宮城野区","扇町六丁目","","","","","","",""
"041020058007","宮城県","仙台市宮城野区","扇町七丁目","","","","","","",""
"041020059000","宮城県","仙台市宮城野区","大梶","","","","","","",""
"041020060000","宮城県","仙台市宮城野区","中野字曲田","","","","","","",""
"041020061000","宮城県","仙台市宮城野区","中野字大貝沼","","","","","","",""
"041020062000","宮城県","仙台市宮城野区","中野字柳原","","","","","","",""
"041020063001","宮城県","仙台市宮城野区","鶴ケ谷一丁目","","","","","","",""
"041020063002","宮城県","仙台市宮城野区","鶴ケ谷二丁目","","","","","","",""
"041020063003","宮城県","仙台市宮城野区","鶴ケ谷三丁目","","","","","","",""
"041020063004","宮城県","仙台市宮城野区","鶴ケ谷四丁目","","","","","","",""
"041020063005","宮城県","仙台市宮城野区","鶴ケ谷五丁目","","","","","","",""
"041020063006","宮城県","仙台市宮城野区","鶴ケ谷六丁目","","","","","","",""
"041020063007","宮城県","仙台市宮城野区","鶴ケ谷七丁目","","","","","","",""
"041020063008","宮城県","仙台市宮城野区","鶴ケ谷八丁目","","","","","","",""
"041020064000","宮城県","仙台市宮城野区","鶴ケ谷字舘下","","","","","","",""
"041020065001","宮城県","仙台市宮城野区","鶴ケ谷東一丁目","","","","","","",""
"041020065002","宮城県","仙台市宮城野区","鶴ケ谷東二丁目","","","","","","",""
"041020065003","宮城県","仙台市宮城野区","鶴ケ谷東三丁目","","","","","","",""
"041020065004","宮城県","仙台市宮城野区","鶴ケ谷東四丁目","","","","","","",""
"041020066001","宮城県","仙台市宮城野区","鶴ケ谷北一丁目","","","","","","",""
"041020066002","宮城県","仙台市宮城野区","鶴ケ谷北二丁目","","","","","","",""
"041020067001","宮城県","仙台市宮城野区","鶴巻一丁目","","","","","","",""
"041020067002","宮城県","仙台市宮城野区","鶴巻二丁目","","","","","","",""
"041020068000","宮城県","仙台市宮城野区","鉄砲町","","","","","","",""
"041020069001","宮城県","仙台市宮城野区","田子一丁目","","","","","","",""
"041020069002","宮城県","仙台市宮城野区","田子二丁目","","","","","","",""
"041020069003","宮城県","仙台市宮城野区","田子三丁目","","","","","","",""
"041020070000","宮城県","仙台市宮城野区","東宮城野","","","","","","",""
"041020071000","宮城県","仙台市宮城野区","東九番丁","","","","","","",""
"041020072000","宮城県","仙台市宮城野区","東十番丁","","","","","","",""
"041020073001","宮城県","仙台市宮城野区","東仙台一丁目","","","","","","",""
"041020073002","宮城県","仙台市宮城野区","東仙台二丁目","","","","","","",""
"041020073003","宮城県","仙台市宮城野区","東仙台三丁目","","","","","","",""
"041020073004","宮城県","仙台市宮城野区","東仙台四丁目","","","","","","",""
"041020073005","宮城県","仙台市宮城野区","東仙台五丁目","","","","","","",""
"041020073006","宮城県","仙台市宮城野区","東仙台六丁目","","","","","","",""
"041020073007","宮城県","仙台市宮城野区","東仙台七丁目","","","","","","",""
"041020074000","宮城県","仙台市宮城野区","東八番丁","","","","","","",""
"041020075000","宮城県","仙台市宮城野区","南目館","","","","","","",""
"041020076000","宮城県","仙台市宮城野区","二の森","","","","","","",""
"041020077000","宮城県","仙台市宮城野区","二十人町","","","","","","",""
"041020078000","宮城県","仙台市宮城野区","二十人町通","","","","","","",""
"041020079001","宮城県","仙台市宮城野区","日の出町一丁目","","","","","","",""
"041020079002","宮城県","仙台市宮城野区","日の出町二丁目","","","","","","",""
"041020079003","宮城県","仙台市宮城野区","日の出町三丁目","","","","","","",""
"041020080001","宮城県","仙台市宮城野区","萩野町一丁目","","","","","","",""
"041020080002","宮城県","仙台市宮城野区","萩野町二丁目","","","","","","",""
"041020080003","宮城県","仙台市宮城野区","萩野町三丁目","","","","","","",""
"041020080004","宮城県","仙台市宮城野区","萩野町四丁目","","","","","","",""
"041020081001","宮城県","仙台市宮城野区","白鳥一丁目","","","","","","",""
"041020081002","宮城県","仙台市宮城野区","白鳥二丁目","","","","","","",""
"041020082001","宮城県","仙台市宮城野区","福室一丁目","","","","","","",""
"041020082002","宮城県","仙台市宮城野区","福室二丁目","","","","","","",""
"041020082003","宮城県","仙台市宮城野区","福室三丁目","","","","","","",""
"041020082004","宮城県","仙台市宮城野区","福室四丁目","","","","","","",""
"041020082005","宮城県","仙台市宮城野区","福室五丁目","","","","","","",""
"041020082006","宮城県","仙台市宮城野区","福室六丁目","","","","","","",""
"041020082007","宮城県","仙台市宮城野区","福室七丁目","","","","","","",""
"041020083000","宮城県","仙台市宮城野区","福室字駅前","","","","","","",""
"041020084000","宮城県","仙台市宮城野区","福室字久保野一番","","","","","","",""
"041020085000","宮城県","仙台市宮城野区","福室字小原一番","","","","","","",""
"041020086000","宮城県","仙台市宮城野区","福住町","","","","","","",""
"041020087001","宮城県","仙台市宮城野区","福田町一丁目","","","","","","",""
"041020087002","宮城県","仙台市宮城野区","福田町二丁目","","","","","","",""
"041020087003","宮城県","仙台市宮城野区","福田町三丁目","","","","","","",""
"041020087004","宮城県","仙台市宮城野区","福田町四丁目","","","","","","",""
"041020088001","宮城県","仙台市宮城野区","福田町南一丁目","","","","","","",""
"041020088002","宮城県","仙台市宮城野区","福田町南二丁目","","","","","","",""
"041020089001","宮城県","仙台市宮城野区","平成一丁目","","","","","","",""
"041020089002","宮城県","仙台市宮城野区","平成二丁目","","","","","","",""
"041020090000","宮城県","仙台市宮城野区","名掛丁","","","","","","",""
"041020091000","宮城県","仙台市宮城野区","枡江","","","","","","",""
"041020092000","宮城県","仙台市宮城野区","榴ケ岡","","","","","","",""
"041020093001","宮城県","仙台市宮城野区","榴岡一丁目","","","","","","",""
"041020093002","宮城県","仙台市宮城野区","榴岡二丁目","","","","","","",""
"041020093003","宮城県","仙台市宮城野区","榴岡三丁目","","","","","","",""
"041020093004","宮城県","仙台市宮城野区","榴岡四丁目","","","","","","",""
"041020093005","宮城県","仙台市宮城野区","榴岡五丁目","","","","","","",""
"041020094001","宮城県","仙台市宮城野区","新田東一丁目","","","","","","",""
"041020094002","宮城県","仙台市宮城野区","新田東二丁目","","","","","","",""
"041020094003","宮城県","仙台市宮城野区","新田東三丁目","","","","","","",""
"041020094004","宮城県","仙台市宮城野区","新田東四丁目","","","","","","",""
"041020094005","宮城県","仙台市宮城野区","新田東五丁目","","","","","","",""
"041030001000","宮城県","仙台市若林区","かすみ町","","","","","","",""
"041030002000","宮城県","仙台市若林区","井土字宅地","","","","","","",""
"041030003000","宮城県","仙台市若林区","一本杉町","","","","","","",""
"041030004001","宮城県","仙台市若林区","遠見塚一丁目","","","","","","",""
"041030004002","宮城県","仙台市若林区","遠見塚二丁目","","","","","","",""
"041030004003","宮城県","仙台市若林区","遠見塚三丁目","","","","","","",""
"041030005000","宮城県","仙台市若林区","遠見塚東","","","","","","",""
"041030006001","宮城県","仙台市若林区","沖野一丁目","","","","","","",""
"041030006002","宮城県","仙台市若林区","沖野二丁目","","","","","","",""
"041030006003","宮城県","仙台市若林区","沖野三丁目","","","","","","",""
"041030006004","宮城県","仙台市若林区","沖野四丁目","","","","","","",""
"041030006005","宮城県","仙台市若林区","沖野五丁目","","","","","","",""
